FID,SR_01_1,SR_01_2,SR_01_3,SR_01_4,SR_01_5,SR_01_6,SR_01_7,SR_02_1,SR_02_2,SR_02_3,SR_02_4,SR_02_5,SR_02_6,SR_02_7,SR_03_1,SR_03_2,SR_03_3,SR_03_4,SR_03_5,SR_03_6,SR_03_7,SR_04_1,SR_04_2,SR_04_3,SR_04_4,SR_04_5,SR_04_6,SR_04_7,SR_05_1,SR_05_2,SR_05_3,SR_05_4,SR_05_5,SR_05_6,SR_05_7,SR_06_1,SR_06_2,SR_06_3,SR_06_4,SR_06_5,SR_06_6,SR_06_7,SR_07_1,SR_07_2,SR_07_3,SR_07_4,SR_07_5,SR_07_6,SR_07_7,SR_08_1,SR_08_2,SR_08_3,SR_08_4,SR_08_5,SR_08_6,SR_08_7,SR_09_1,SR_09_2,SR_09_3,SR_09_4,SR_09_5,SR_09_6,SR_09_7,SR_10_1,SR_10_2,SR_10_3,SR_10_4,SR_10_5,SR_10_6,SR_10_7,SR_11_1,SR_11_2,SR_11_3,SR_11_4,SR_11_5,SR_11_6,SR_11_7,SR_12_1,SR_12_2,SR_12_3,SR_12_4,SR_12_5,SR_12_6,SR_12_7,L
1411,0.482200176,0.474496216,0.441533566,0.470318228,0.507914662,0.085550003,0.089382328,0.39937216,0.400030166,0.386700481,0.420996964,0.453985184,0.089411788,0.083530709,0.044851966,0.064137325,0.122983396,0.177354828,0.266093403,0.171261624,0.141100004,0.04182893,0.059265893,0.090115003,0.124737501,0.196200177,0.242190018,0.185720712,0.142168567,0.14245142,0.162923217,0.179364279,0.247026086,0.136978939,0.134553045,0.031657856,0.039766431,0.064594999,0.070091076,0.198070168,0.196673587,0.151746422,0.100584641,0.091442861,0.111278214,0.100950003,0.342164278,0.120264821,0.082849108,0.036554821,0.049860895,0.097948566,0.087765716,0.303587675,0.116921604,0.081949465,0.010938571,0.016006429,0.035682682,0.034095537,0.195398733,0.118322141,0.065150894,0.023588572,0.04736232,0.083422676,0.112521611,0.203126267,0.200849652,0.140373215,0.026505535,0.036819998,0.055468928,0.076166607,0.130559638,0.164504454,0.125892505,0.65442878,0.664038062,0.627800941,0.652431071,0.636748195,0.138807669,0.154681072,5
1709,0.349480629,0.351961225,0.331971079,0.348160028,0.338261813,0.049484894,0.052915595,0.175208107,0.177868202,0.18261151,0.19901748,0.220728889,0.066485807,0.058538601,-0.020603586,-0.001165606,0.042371262,0.060370754,0.115746289,0.09254279,0.07908731,0.025470296,0.034730405,0.053700674,0.073562771,0.111222982,0.143954188,0.117922939,0.053667255,0.055464517,0.075398467,0.090934783,0.137001425,0.08860793,0.083109401,0.020951426,0.027866049,0.048598096,0.058200028,0.131792992,0.139371455,0.110264324,0.045151237,0.037323277,0.067106478,0.056829616,0.206184924,0.078616858,0.056049705,0.001106395,0.012380887,0.03992613,0.034454513,0.171913728,0.063544489,0.039393872,0.00698511,0.011748683,0.026999945,0.02836371,0.12628381,0.079268873,0.044953007,0.012517796,0.026298845,0.051799919,0.069807686,0.110830285,0.103815727,0.075662531,0.022622123,0.034027234,0.053653948,0.076596349,0.118083194,0.139905185,0.107266828,0.459085286,0.478676796,0.474680692,0.502813876,0.503315628,0.08696828,0.096121348,4
1440,0.645797193,0.653568625,0.616460085,0.636793673,0.617318153,0.072730169,0.089903004,0.608837128,0.616792023,0.588028848,0.606024861,0.58979255,0.076085165,0.084082171,0.164719507,0.176799342,0.21379599,0.243254006,0.289941669,0.126424819,0.118554324,0.040830169,0.050867669,0.071140662,0.095553331,0.1536645,0.228682682,0.195948511,0.158027828,0.157873839,0.178709686,0.198377669,0.26567018,0.154956996,0.149904341,0.036767498,0.047683164,0.074537829,0.090924166,0.184312344,0.2383205,0.198920324,0.093872167,0.085108839,0.111888327,0.098470166,0.382504821,0.133719668,0.088914834,0.011605,0.030864168,0.087145671,0.074446164,0.322516352,0.125179991,0.079328336,0.020698335,0.028156335,0.052655164,0.062434163,0.196700186,0.17789568,0.125986665,0.016001334,0.035572167,0.073391996,0.094442345,0.148421183,0.153946847,0.118534163,0.031769831,0.046108332,0.070616342,0.098376662,0.157076329,0.209900156,0.168116644,0.800526798,0.839430153,0.835002601,0.888429642,0.895103037,0.134024009,0.154922172,4
842,0.458232284,0.457131386,0.434118897,0.453575909,0.426332891,0.048024248,0.05706542,0.438615322,0.435421586,0.408759207,0.42337361,0.396905959,0.043234672,0.04933754,0.290384322,0.301829129,0.302130669,0.31889832,0.313507944,0.053352427,0.054590926,0.023213033,0.026943563,0.035850599,0.045871504,0.071863808,0.117519602,0.107268579,0.244626671,0.23995243,0.226987004,0.224958494,0.230571613,0.085337527,0.094633594,0.028691862,0.03265436,0.045196418,0.052992646,0.100861482,0.14045012,0.122688554,0.005977371,0.010133585,0.036825787,0.017622784,0.234406635,0.071736664,0.035662401,0.001623881,0.010886734,0.03588846,0.030239068,0.177832142,0.06923344,0.038297378,0.023369743,0.032708582,0.052070335,0.068462238,0.132398114,0.159334704,0.116531931,6.98282E-05,0.009510436,0.023853455,0.030242495,0.047351751,0.04343589,0.03902236,0.020473842,0.024124868,0.032356039,0.040941063,0.063607439,0.104421601,0.094460048,0.456589878,0.459466577,0.434187591,0.457457125,0.433901221,0.048016675,0.055004761,4
835,0.498193055,0.506320179,0.476418108,0.49191168,0.455394506,0.054178961,0.063862324,0.43178317,0.433794737,0.406391591,0.416442186,0.390440971,0.049948703,0.057399709,0.227354959,0.234178379,0.237693578,0.257764399,0.27249524,0.109199047,0.103380613,0.022795061,0.029325314,0.040889896,0.052444946,0.079748891,0.124826349,0.110738426,0.337151378,0.330267757,0.31071943,0.306041628,0.303526342,0.10479933,0.121870689,0.005804558,0.012102008,0.025164636,0.02559258,0.048429128,0.024769828,0.016741967,0.003732049,0.008485903,0.045182731,0.018134924,0.250165224,0.083084606,0.047712464,5.55077E-05,0.010068084,0.038517762,0.034622122,0.180539921,0.060597599,0.037062842,0.007247408,0.015132825,0.041997101,0.044466577,0.1888071,0.089941695,0.052826885,0.012873723,0.026672442,0.046495274,0.060234055,0.091293387,0.067247301,0.052810881,0.013411297,0.018939035,0.028542433,0.036943126,0.056929346,0.093355037,0.082978025,0.497139663,0.507441461,0.485218853,0.502338111,0.478842735,0.052545082,0.069402911,3
815,0.486209154,0.49737221,0.471247852,0.493393481,0.464505851,0.054432027,0.062744662,0.462222457,0.469575047,0.443875104,0.460932791,0.433441848,0.045425732,0.052070674,0.242781639,0.257082999,0.266175002,0.292927027,0.308079243,0.09451247,0.084989965,0.021194927,0.035792999,0.057853222,0.079599358,0.123583421,0.151579976,0.117477775,0.29476732,0.288077384,0.271384269,0.267050058,0.267715454,0.093074381,0.10377451,0.001885792,0.007960112,0.020196851,0.018411921,0.038447507,0.018042913,0.013025274,0.009138745,0.010505865,0.04888434,0.018224098,0.238748044,0.101388052,0.059568878,-0.000514587,0.009226332,0.038276393,0.035081595,0.181990698,0.061417449,0.037371807,0.003318632,0.010884837,0.036247432,0.03968272,0.166996852,0.082632445,0.048279695,0.145650446,0.151718289,0.166858122,0.175984845,0.205854207,0.101423919,0.097467184,0.012268752,0.018006912,0.027539827,0.03567664,0.054014027,0.087530665,0.0784982,0.468626499,0.476503342,0.451506048,0.464768171,0.437190324,0.037909523,0.052087773,2
737,0.327267319,0.32950753,0.309050411,0.320785791,0.305162936,0.035430614,0.042090997,0.31665197,0.316334456,0.293148905,0.30590868,0.290446758,0.037716571,0.039866768,0.223519459,0.233135998,0.234438494,0.251194239,0.25464502,0.06106234,0.056685995,0.017402727,0.025492918,0.038728688,0.053549457,0.084569462,0.107253492,0.082268879,0.185199067,0.181117341,0.172682732,0.170460045,0.175095409,0.060608689,0.066600226,0.010639625,0.014963662,0.027162343,0.028030228,0.074250422,0.072545804,0.054953687,0.004747025,0.007591189,0.024994457,0.013269651,0.150973305,0.046971381,0.026007537,0.001806444,0.009289172,0.029248111,0.025345804,0.150760993,0.05478292,0.031235615,0.004078931,0.008090178,0.022932919,0.022048879,0.114658117,0.060070038,0.033002533,0.174455807,0.176332161,0.175751954,0.183268115,0.194631383,0.087743685,0.087085806,0.015719073,0.023200996,0.034726571,0.048568882,0.076713495,0.093053885,0.070464648,0.332709461,0.33529371,0.315182567,0.325511009,0.312794089,0.027520033,0.034672532,2
392,0.533691585,0.547785282,0.53013891,0.556851745,0.544521391,0.060803279,0.073986098,0.471997023,0.482294053,0.466792643,0.487811238,0.479231238,0.061179683,0.065144844,0.235423133,0.25637126,0.268309683,0.300642788,0.33171612,0.095673278,0.082193129,0.030412344,0.042799376,0.061848279,0.084559843,0.13722235,0.171528593,0.127346411,0.303140163,0.29701969,0.281265616,0.276851863,0.284933448,0.115729377,0.126755148,0.02071172,0.024171561,0.035242032,0.034566559,0.098046869,0.084173128,0.0623639,0.01596625,0.012557968,0.03815531,0.03508047,0.22248438,0.074482813,0.053814843,0.008223281,0.017122969,0.057233438,0.038139842,0.243001103,0.079731882,0.064522654,0.009529531,0.015062187,0.035683751,0.035180155,0.193456411,0.097062036,0.052362498,0.012062969,0.029692188,0.057367496,0.070976563,0.113735631,0.088083282,0.067198746,0.0243125,0.034793437,0.05128656,0.072298281,0.121671095,0.144872501,0.107281715,0.614134192,0.638418436,0.628023446,0.660519838,0.652190804,0.073107809,0.086297505,2
1670,0.463899165,0.474120677,0.456102669,0.471034378,0.450195968,0.048302017,0.061863665,0.4232575,0.431111991,0.414377481,0.426679701,0.40986526,0.041803077,0.05070515,0.005022228,0.024827097,0.095762163,0.119985059,0.160584584,0.080045283,0.072310492,0.027209042,0.036520939,0.055097941,0.075089656,0.11598555,0.161952913,0.136184067,0.060067672,0.062976323,0.084940195,0.102609545,0.150710851,0.100117706,0.095764875,0.02737253,0.036042895,0.057080772,0.072480559,0.126179934,0.167509481,0.142757148,0.037977442,0.031766202,0.053437002,0.046592608,0.236266643,0.089492992,0.058063947,-3.80901E-07,0.00706879,0.046736587,0.032304972,0.219558373,0.078261912,0.050458908,0.00981526,0.014410718,0.03287901,0.036727976,0.136467516,0.098843396,0.05910759,0.014071373,0.028501604,0.054364223,0.071476392,0.112853549,0.11860285,0.092291534,0.021314979,0.030399105,0.047869474,0.066966392,0.104807086,0.136768311,0.111277983,0.477717221,0.491641819,0.476741612,0.498132527,0.487048715,0.094460793,0.105075732,5
902,0.506878614,0.505783677,0.482714593,0.509567022,0.489475489,0.058929998,0.067713395,0.470277607,0.474235743,0.445290685,0.465502501,0.447465062,0.05363163,0.058819406,0.133581325,0.14823103,0.171321377,0.205902815,0.246594846,0.118824348,0.104572326,0.026703812,0.036850832,0.056759328,0.077129364,0.119376555,0.163834929,0.135784268,0.298738003,0.291364193,0.278338969,0.274445057,0.278440058,0.106343329,0.118603654,0.031151619,0.036623903,0.053187121,0.064444773,0.114655264,0.162308514,0.142629325,0.041770544,0.04302153,0.083939962,0.074132502,0.302979648,0.140241593,0.093057722,0.005988418,0.0129775,0.036744107,0.02820627,0.23974824,0.090211362,0.046581965,0.008751846,0.012535782,0.030978935,0.025694588,0.178061023,0.095530137,0.04874254,0.000486763,0.013175318,0.030977217,0.04046246,0.065353557,0.051277429,0.039658569,0.020491175,0.026123736,0.038450126,0.050578594,0.079638951,0.120303392,0.103763163,0.55086565,0.55762291,0.52587235,0.552740932,0.52304709,0.059384018,0.068548664,4
1002,0.380962104,0.379528403,0.362493843,0.381572664,0.366213113,0.046230745,0.052533105,0.356889576,0.360253811,0.339799285,0.353910893,0.339997202,0.04166678,0.045640159,0.163319126,0.171226054,0.180333555,0.200275317,0.215910748,0.074129127,0.068821922,0.018562661,0.024677517,0.037483986,0.049535893,0.075875901,0.109903835,0.093190461,0.216493085,0.209859878,0.203488827,0.200857237,0.206001773,0.082189426,0.091050304,0.022735162,0.026918838,0.040237956,0.047651924,0.092019431,0.121835314,0.105363689,0.003688487,0.008605181,0.049707077,0.027975172,0.215278089,0.088175014,0.055390161,0.00680596,0.011914426,0.029601041,0.021648094,0.18644765,0.067405745,0.037130896,0.005341479,0.008163186,0.021027325,0.015104102,0.143457502,0.069821045,0.034236483,-0.002974758,0.0045391,0.015983542,0.021709573,0.040227957,0.033385452,0.024137806,0.015161778,0.019653836,0.028888252,0.038417514,0.061435007,0.089872219,0.074468397,0.373422384,0.378328711,0.357967973,0.379367352,0.369384855,0.050751191,0.054307368,4
1662,0.950285614,0.972103953,0.938043356,0.978368521,0.953122258,0.115832537,0.138387501,0.850435793,0.868431091,0.840663075,0.877576292,0.859239817,0.10348618,0.113536291,0.101738088,0.131261408,0.183590814,0.31355381,0.423180997,0.21814093,0.183416262,0.062706351,0.087629758,0.133168235,0.184526011,0.289895892,0.370675445,0.292885154,0.099228069,0.10583552,0.154325664,0.191672385,0.307948112,0.20543021,0.192790911,0.044113249,0.07298696,0.113964267,0.142461509,0.283370614,0.355128914,0.292968243,0.205534294,0.160659149,0.222676337,0.212411776,0.521327674,0.234204769,0.172095433,-0.022473337,-0.007904751,0.081405155,0.030671608,0.51011014,0.174618647,0.1174905,0.022852141,0.034118228,0.081571914,0.094604574,0.291793942,0.224717826,0.136797324,0.041132696,0.05701346,0.086955018,0.115896016,0.189676508,0.271317154,0.22704424,0.041781913,0.056585193,0.085582756,0.11588908,0.182347417,0.274298996,0.230088174,1.054720759,1.082135081,1.04273653,1.08156693,1.050239563,0.233430758,0.252061009,3
1003,0.425988764,0.424180418,0.405157775,0.426732481,0.410545558,0.052376002,0.059131593,0.381316006,0.385581434,0.363763094,0.381255865,0.371419132,0.04884262,0.052161589,0.152983055,0.162175417,0.177575558,0.203304678,0.230215862,0.093109824,0.083874822,0.023993062,0.031476885,0.046996448,0.063588351,0.099426441,0.137516305,0.115870714,0.237714231,0.23068276,0.223525122,0.220905706,0.227784678,0.091437325,0.100877181,0.025662769,0.031309973,0.048672177,0.057864234,0.120190255,0.144750267,0.121142626,0.005508952,0.008182785,0.047409087,0.027976947,0.233512029,0.090246744,0.055697478,0.006413051,0.013480268,0.038350563,0.030580709,0.213614076,0.079537027,0.044754978,0.007919,0.012526774,0.035864532,0.033043649,0.164989531,0.093134671,0.049701009,-0.002230788,0.00586262,0.019019678,0.026207766,0.045075856,0.039834388,0.030286297,0.018431002,0.025709677,0.040248357,0.055283356,0.087937176,0.121473648,0.099304236,0.437453479,0.443643183,0.421439111,0.447836161,0.436424106,0.055694237,0.05992718,4
1160,0.481888235,0.490325809,0.470715612,0.485904396,0.464164525,0.044975709,0.059346303,0.435349852,0.444550753,0.425439477,0.440095246,0.422687203,0.048307464,0.053809527,0.211755976,0.231677204,0.253151774,0.284564197,0.313346028,0.088104844,0.074876167,0.026867863,0.040682729,0.062138014,0.087527461,0.145566255,0.167148724,0.121218517,0.107685111,0.107004739,0.119246304,0.119912051,0.14540033,0.069086477,0.073017649,0.001399458,0.009534562,0.027828522,0.027070338,0.064273603,0.034302834,0.022275897,0.005610769,0.005650108,0.03725151,0.020727083,0.201425314,0.060738217,0.042947076,0.028071292,0.038389426,0.067419797,0.062288195,0.186273783,0.063927002,0.049128689,0.004183523,0.010299896,0.031866897,0.033176463,0.163554654,0.070825204,0.039426565,0.023657616,0.041416209,0.067182474,0.086898357,0.136209577,0.114551716,0.08295989,0.018448666,0.025204977,0.036508877,0.048538376,0.075112566,0.108146332,0.092503868,0.463347614,0.464868426,0.431830108,0.440567732,0.416096628,0.045825157,0.067319959,2
120,0.407160521,0.416235507,0.405012757,0.429837048,0.443888128,0.057067621,0.06652762,0.314706892,0.316121727,0.299671263,0.312894613,0.327355474,0.057031877,0.058149755,0.064597122,0.067880616,0.09109199,0.115760878,0.164357498,0.093227372,0.080907367,0.017019376,0.0258785,0.038861249,0.05021875,0.082573876,0.107235871,0.087107256,0.284406006,0.277921498,0.265314102,0.261218011,0.268330872,0.085869752,0.096356884,0.009291875,0.015084751,0.029905876,0.029364128,0.101217493,0.07507325,0.052314252,0.057460874,0.053857006,0.070357002,0.066773757,0.214005992,0.072024874,0.056788497,-0.067107253,-0.047369126,0.017517125,-9.60714E-05,0.201555371,0.071470752,0.053107627,0.010819499,0.015620999,0.030974248,0.031060874,0.139850885,0.083661497,0.052319746,0.202544004,0.208356112,0.209428623,0.214758128,0.24010627,0.0776335,0.087021999,0.015975749,0.02329075,0.035940748,0.048955124,0.088885128,0.109625623,0.085187748,0.441235721,0.452770621,0.433226347,0.456617832,0.467940986,0.049517501,0.057933878,3
596,0.470909119,0.478198737,0.455072194,0.469970912,0.450373322,0.047507759,0.061074752,0.437621772,0.44427073,0.421920031,0.433636576,0.412981629,0.043651797,0.051246602,0.270419151,0.284915119,0.289655238,0.311919928,0.314799547,0.051981602,0.051247023,0.021213904,0.028365152,0.03891832,0.050829221,0.07890071,0.104098849,0.085490398,0.28527683,0.279726177,0.263557255,0.259328127,0.261235058,0.091518596,0.104622155,0.004662221,0.008502771,0.019219892,0.016003937,0.039967012,0.023698565,0.015688725,0.008002152,0.010590838,0.038066868,0.019383477,0.19966574,0.056947358,0.041417286,0.006330505,0.016675826,0.045468967,0.042386904,0.179463521,0.061435126,0.039697476,0.009707919,0.015412754,0.035235215,0.038914219,0.155631781,0.076849192,0.044000398,0.067024596,0.083352715,0.113289759,0.12233489,0.160641477,0.080993511,0.077827223,0.012619232,0.018032074,0.025837785,0.033344954,0.051288396,0.073075451,0.064609773,0.486624956,0.495321423,0.468202978,0.480959088,0.456247389,0.024618385,0.047467526,3
1035,0.621725619,0.625241041,0.59634316,0.614156246,0.802741647,0.099499449,0.114960566,0.561750412,0.559160769,0.525773525,0.548577964,0.531816721,0.104978055,0.110187776,0.250720829,0.269686669,0.283060819,0.323820412,0.490546376,0.203987226,0.185956374,0.035534445,0.054057222,0.087808885,0.115464725,0.178323627,0.236580819,0.193580002,0.209679738,0.207165003,0.23102887,0.241521671,0.304958045,0.138249993,0.142481953,0.055914998,0.066291668,0.096535556,0.079464577,0.239101648,0.243498623,0.194322512,0.015721874,0.025945,0.093088888,0.048612222,0.423935294,0.153203905,0.093724445,0.008003541,0.029476456,0.107113883,0.094155282,0.428124458,0.172453895,0.111043334,0.019067707,0.02438896,0.06708917,0.046650205,0.280865014,0.181052208,0.107504994,-0.000755833,0.011266875,0.040530276,0.03918625,0.090225838,0.075797506,0.059215002,0.02381146,0.054439168,0.095594443,0.133978322,0.222708598,0.268181384,0.208292514,0.881611705,0.680885017,0.658577919,0.922314644,0.92658639,0.072855413,0.121184722,5
187,0.480320841,0.487296641,0.46245265,0.477197826,0.455851555,0.042707384,0.058988933,0.444286436,0.450465918,0.427380145,0.437890261,0.415913224,0.045218233,0.053209756,0.230926454,0.243060276,0.248307332,0.270338029,0.277254879,0.060093671,0.057437871,0.017611656,0.027593553,0.042282812,0.056921035,0.088295341,0.111206427,0.088173345,0.302141398,0.297198951,0.279714137,0.275528431,0.280451894,0.0914924,0.102808639,0.003285965,0.009048546,0.022264915,0.020055819,0.042461824,0.019602206,0.013488772,0.051666614,0.048403099,0.068436235,0.064047582,0.227129117,0.074046165,0.05729229,-0.046877749,-0.027271256,0.037102003,0.021678513,0.221278384,0.071892716,0.053799633,0.007599155,0.014976383,0.037572041,0.04342876,0.159595773,0.079036094,0.045998916,0.219217852,0.224978819,0.226633936,0.234177709,0.255941868,0.088165246,0.095305666,0.008397206,0.015401688,0.025528923,0.033438962,0.050149657,0.076948293,0.06826444,0.512771845,0.522196651,0.493624747,0.506134987,0.477066845,0.028809328,0.048598599,3
904,0.498071849,0.496009618,0.469752938,0.492221951,0.467948258,0.054463975,0.063838691,0.446740806,0.443005174,0.416979998,0.435202539,0.417091161,0.053939708,0.058286399,0.139588118,0.147126898,0.164666623,0.192307457,0.222945914,0.098549761,0.090860836,0.028177733,0.036161017,0.052773308,0.070211172,0.108527288,0.1569383,0.135539159,0.270394742,0.263874173,0.252628595,0.250465512,0.257983834,0.101506211,0.111292779,0.034249272,0.040710527,0.059503991,0.072545923,0.130579963,0.181588262,0.159379557,0.004390084,0.010627779,0.044776302,0.020956464,0.284145206,0.090551525,0.045382906,0.004006206,0.014283993,0.044813685,0.03622615,0.250988245,0.089101858,0.049049955,0.007341154,0.011230969,0.030386155,0.02478336,0.180171162,0.089572422,0.04393521,0.00036984,0.011518919,0.028050117,0.036547564,0.059298262,0.046413299,0.03563007,0.023210809,0.027932774,0.039145268,0.050964799,0.079825021,0.120992027,0.10617546,0.516902804,0.518924057,0.489757925,0.516452909,0.491124719,0.056238282,0.063779987,4
